time units=S;v(111136) units=V;v(112136) units=V;v(113136) units=V;v(114136) units=V;v(115136) units=V;v(116136) units=V;v(117136) units=V;v(118136) units=V;v(119136) units=V;v(120136) units=V;v(121136) units=V;v(122136) units=V;v(123136) units=V;v(124136) units=V;v(125136) units=V;v(126136) units=V;v(127136) units=V;v(128136) units=V;v(129136) units=V;v(130136) units=V;v(131136) units=V;v(132136) units=V;v(133136) units=V;v(134136) units=V;v(135136) units=V;v(136136) units=V;v(137136) units=V;v(138136) units=V;v(139136) units=V;v(140136) units=V;v(141136) units=V;v(142136) units=V;v(143136) units=V;v(144136) units=V;v(145136) units=V;v(146136) units=V;v(147136) units=V;v(148136) units=V;v(149136) units=V;v(150136) units=V;v(151136) units=V;v(152136) units=V;v(153136) units=V;v(154136) units=V;v(155136) units=V;v(156136) units=V;v(157136) units=V;v(158136) units=V;v(159136) units=V;v(160136) units=V;v(161136) units=V;v(162136) units=V;v(163136) units=V;v(164136) units=V;v(165136) units=V;v(166136) units=V;v(167136) units=V;v(168136) units=V;v(169136) units=V;v(170136) units=V;v(171136) units=V;v(172136) units=V;v(173136) units=V;v(174136) units=V;v(175136) units=V;v(176136) units=V;v(177136) units=V;v(178136) units=V;v(179136) units=V;v(180136) units=V;v(181136) units=V;v(182136) units=V;v(183136) units=V;v(184136) units=V;v(185136) units=V;v(186136) units=V;v(187136) units=V;v(188136) units=V;v(189136) units=V;v(190136) units=V
9.479999999999950e-03;1.620244018000494e-02;1.403228455150826e-02;2.976354074143556e-03;1.109382164032337e-02;-1.547917375443923e-02;-1.144325845713456e-02;-1.420095219780309e-02;-1.615029130053216e-02;7.570056019327575e-03;-2.331257009079797e-03;2.020530966854044e-02;1.422797676042572e-02;3.038644859458198e-03;-9.223534861086170e-03;-1.558581761020092e-02;-1.394060175320884e-03;-2.328674066125115e-02;-1.667077304548775e-02;9.214244476541910e-03;1.035520009155487e-03;-2.161400564115402e-03;5.822261177019479e-03;-7.857785126185131e-03;2.706235586555502e-03;5.108019013488632e-03;2.589070974091977e-03;7.496715734011754e-03;5.667359738799364e-03;-1.701659444211461e-02;-2.181067556955910e-19;1.592063448485297e-02;2.737577015081045e-02;2.715158427212016e-03;5.739657347552593e-03;-5.129606091960173e-04;-1.256257373406415e-02;-1.458335290355172e-02;2.199288062938584e-03;3.615222988481092e-03;-3.383167043716343e-04;9.000942664652590e-04;1.211823860006491e-03;-2.234440127637997e-04;1.037430457124582e-03;-1.529207631626722e-03;-1.835544245364351e-04;3.317845304582709e-03;-3.554802606776181e-04;4.424220361452740e-04;-6.104857021587556e-04;-1.743304385426342e-03;-1.215300871366542e-04;-1.389204382318379e-03;1.148607836575220e-03;-4.033424895746293e-04;9.417395528586105e-04;2.961821396475329e-03;-9.244508745376834e-04;-1.910365793669344e-03;-4.455446762240157e-05;1.089259750448764e-03;2.225975862516938e-04;-3.420091339186626e-04;-1.826957414106306e-05;3.526258841713630e-04;-5.530413556918095e-04;-5.537150112883251e-04;7.625094204230911e-04;2.127996374318685e-04;-2.817949237614929e-04;-1.204759341003937e-04;-2.776737770448573e-04;2.832188880681223e-04;5.178477301141391e-04;-1.458000989395197e-05;-5.508050932833249e-04;-5.188530515906265e-04;6.262390031991894e-04;8.141778515940274e-04;-7.860414367216123e-04
9.499999999999949e-03;1.258173125703221e-02;1.184991851326503e-02;-1.012972038844223e-03;-5.315855700473751e-03;5.048066658612983e-03;-1.912444177119259e-03;-9.915047907617272e-04;-5.919211102871635e-03;-2.636713179445659e-02;-1.692847139506048e-02;-2.008125825939415e-02;-8.756582750613263e-03;-2.393708413303698e-03;2.534914075594825e-02;3.176133887186303e-02;-5.253775813891001e-04;1.440087114366603e-02;-4.620402824332688e-03;-5.251892208917922e-03;1.458387250201652e-03;-1.567072205566692e-02;8.225457362274643e-03;2.033545403127857e-02;-1.407786254533171e-02;8.745701133093210e-03;1.772723493883938e-02;5.882762201247502e-03;-4.212438297632297e-03;-1.153000034604399e-02;-5.922755584749994e-22;-9.178795882108052e-03;1.456237059459143e-02;-9.536962281335418e-03;-2.569286162384943e-03;-4.624972601018482e-03;1.710850769535112e-02;1.850319205763840e-02;-1.215640256911332e-03;-4.129689401646157e-03;5.529503643167966e-04;2.145193617576381e-03;-3.195953757282073e-03;5.763959157650549e-04;-2.911278738257216e-03;1.557888298916086e-03;-1.829304251672377e-04;5.588357511257233e-04;6.802135773810087e-05;-1.599349196678053e-03;8.070796384874922e-04;8.535803694172975e-04;-3.579146593856252e-04;2.061346482971445e-04;-1.913905979525301e-03;3.593066734322175e-04;-2.176720602655596e-03;-1.024008263745694e-03;2.657277829870865e-03;9.163627725758195e-04;-1.228999164670768e-03;-8.185262449347292e-04;3.970069455110131e-04;4.302222262980400e-04;-1.277530045315308e-04;-1.807019973370607e-04;8.254817205187283e-04;4.063469943112172e-05;-1.002150970079023e-03;4.046988422482094e-05;4.498989866991766e-04;2.950004636317143e-04;-2.002049037576013e-04;-6.595552045731194e-04;1.825064792581759e-04;3.752301165899602e-04;-7.476076201231919e-05;2.725468597346342e-04;-3.586825774851471e-05;-4.966399084840108e-04;2.562119661989545e-04
9.519999999999949e-03;-2.677719625286381e-02;-2.741902178256414e-02;6.793721210289151e-04;-3.698818898135038e-03;7.778850408540372e-03;1.357990617096667e-02;1.349394871949678e-02;1.824578112040014e-02;2.133144426194836e-02;1.671586584181105e-02;2.338705488444093e-03;-5.944529189581450e-03;2.516999194527891e-03;-1.837177911086178e-02;-2.205698838609788e-02;9.401519539235580e-03;2.098561036060355e-03;2.393380768720035e-02;-9.621780041636456e-04;-7.409365053378999e-03;2.136032258188387e-02;-1.424954914386614e-02;-1.835705212218058e-02;1.933622995378179e-02;-1.407223947496091e-02;-2.389546403875467e-02;-1.442162731326337e-02;3.113532292661384e-04;3.039617757031473e-02;7.475088947536501e-20;6.177304293890162e-03;1.729942066695880e-03;1.567524610955714e-02;-3.581043324206857e-03;1.752957045343845e-04;-7.428413255650679e-03;-6.788566479741146e-03;-2.155055415724302e-04;2.418013878928333e-03;2.063129506523260e-04;-3.922793253222512e-03;3.542196558885898e-03;-6.217422810830780e-04;3.401207329967355e-03;-6.584380698748365e-04;4.168840753755671e-04;-3.929836917093801e-03;2.443349692912977e-04;1.743073541762722e-03;-2.877906933118260e-04;6.488317423362370e-04;7.267101224633736e-04;9.718923452399599e-04;1.554188495590388e-03;-3.228190431647640e-04;2.012900279703733e-03;-1.503508111165405e-03;-2.606544236307855e-03;8.970721306956248e-04;1.560401025912893e-03;-6.749647805946686e-05;-7.384837218435440e-04;-3.683575049585356e-04;1.712815729838985e-04;2.118147091540385e-05;-5.596023961297888e-04;5.612377524192537e-04;6.678999124668883e-04;-3.818173095054425e-04;-3.338606916655932e-04;-2.352808970828783e-04;4.736719122544914e-04;5.587641537580352e-04;-7.447491264279278e-04;-4.396338584142235e-04;6.754506165437843e-04;1.473659228089818e-04;-5.599586841937645e-04;-1.441396495645873e-04;4.053024253126947e-04
9.539999999999948e-03;1.169022009813699e-02;2.015518248057560e-02;-6.433272019238255e-03;1.245240685621250e-02;-1.284994153253363e-02;-1.124199615472683e-02;-1.157729627894243e-02;-1.340353935466539e-02;4.961514966451671e-03;-1.487979995990269e-03;1.861584982927775e-02;1.737174315585765e-02;-4.165690994254458e-03;-4.803060033762994e-03;-4.815184715089426e-03;-1.548653240127989e-02;-1.007345089789461e-02;-2.545689716234863e-02;7.456822290492835e-03;1.252889782545484e-02;-1.356715511699871e-02;1.143319880905026e-02;4.950045886377872e-03;-1.566025559604534e-02;8.230733736304183e-03;8.902568229032610e-03;7.260921172303038e-03;4.495269892096635e-03;-2.469178598255758e-02;-1.709249946277632e-20;-3.446417569147783e-03;-4.007433029571252e-02;-1.323491010170387e-02;1.067521289397418e-02;2.260626251038416e-03;-7.224588732243344e-03;-9.213154284543189e-03;4.011333942045978e-05;3.874672524350049e-06;-5.897139739888187e-04;3.788375028778901e-03;-2.318057287520072e-03;3.819004175665865e-04;-1.897676955654932e-03;-1.496350643023944e-04;-3.953055634655431e-04;4.431639806886821e-03;-3.541007652767173e-04;-8.599972767411024e-04;-5.329220181247814e-04;-1.781646139323744e-03;-6.033655186999685e-04;-1.424491579570446e-03;-2.436698612951529e-04;3.214621382251907e-04;-7.503258342084071e-04;3.026961535381879e-03;7.777953882246803e-04;-2.203760890747681e-03;-6.385877898590317e-04;9.371274114627939e-04;5.832660540970810e-04;1.267381289964051e-04;-2.129201041086244e-04;6.185673238076427e-05;-1.245441035687213e-05;-8.965269317699698e-04;1.098500718783519e-04;6.415704083682289e-04;-3.983982741098801e-05;-1.210120081761651e-05;-3.648295576924137e-04;-8.090673486690061e-05;7.512028282638186e-04;1.566301966066304e-04;-7.877184750214265e-04;-4.417474239066255e-04;7.312713198757414e-04;6.784699735637066e-04;-7.510874776259029e-04
9.559999999999947e-03;1.677371348009797e-02;3.663160011860954e-04;1.358318932397763e-02;-1.686329638394681e-02;8.189359268475449e-03;-2.992506538718171e-03;-1.051856307163891e-03;1.365180674459235e-03;-2.900860434508678e-02;-1.002835404336246e-02;-2.436495439868530e-02;-1.498091215930802e-02;4.523355004208147e-03;2.283737499507437e-02;2.548106376735905e-02;9.449973085726822e-03;3.668149185440536e-03;7.927622250169165e-03;-1.014123624418055e-02;-1.006466590954824e-02;5.877601882916475e-04;-3.955978486082322e-03;9.103536954505765e-03;2.985992195467805e-03;1.033149401320224e-03;1.457242743068082e-02;1.074711463536035e-02;-7.132157146005392e-03;-2.701857187172873e-04;-4.930188755233130e-20;-1.462760246126314e-02;-1.670682137890011e-02;-1.046496971188020e-02;-1.514124026755428e-02;2.320314591575920e-03;1.400281651109643e-02;1.516535242009608e-02;-1.460287439322726e-03;-1.817803804318103e-03;1.554562993108316e-04;-2.084303331989119e-03;2.866338740377694e-04;5.821903954650487e-05;-9.473963482610377e-04;1.978351003515350e-04;1.659091445292473e-04;-1.811849771817345e-03;2.022047102790660e-04;-4.874081969668897e-04;9.435549503363772e-04;1.741580787704575e-03;-6.224694878536669e-05;9.399941666129023e-04;-1.250471406561997e-03;-2.321658761347189e-04;-7.125954389361263e-04;-2.642744941808937e-03;1.612951850600877e-03;1.989614370408694e-03;-9.029390132393396e-04;-1.115287917052705e-03;-2.578722152284510e-05;2.061729232619654e-04;2.815853640863582e-04;-1.183537748217198e-04;4.654775653564513e-04;7.475388389654022e-04;-8.883695431324353e-04;-6.245644303657230e-04;4.573509123312527e-04;2.823103506157141e-04;8.919863958611708e-07;-4.254913621605291e-04;-2.065187669645296e-04;2.442145278620122e-04;2.995333203106391e-04;4.314168446782125e-04;-3.697067878895784e-04;-7.749891519302554e-04;5.925237770906974e-04
9.579999999999946e-03;-2.874884504701377e-02;-1.339770150560014e-02;-1.359397559468287e-02;1.396191759050812e-02;-7.675539155337002e-04;1.515560279774601e-02;1.106536551520070e-02;3.502146220446588e-03;2.935965103100297e-02;5.006749189822223e-03;1.007989672879095e-02;-8.720855066094791e-06;-9.027834394854271e-04;-1.956394354091804e-02;-2.321923177783576e-02;6.859646262637459e-03;7.285257755444080e-03;1.360223652465732e-02;5.834910527423980e-03;-1.782246856289652e-03;7.258878020981577e-03;-2.598687886146243e-03;-1.436948687471683e-02;1.266892625408520e-02;-4.316454289147740e-03;-2.518868886442711e-02;-2.294584416087780e-02;5.447033090037610e-03;2.308627414269250e-02;9.799107885061681e-21;1.699094988626852e-02;3.600641146124280e-02;1.778785299246513e-02;9.893949374867686e-03;-1.259223094181542e-03;-7.294802977055443e-03;-7.097341243515383e-03;1.534713199570014e-03;2.033860642750113e-03;-1.713922190685174e-04;-2.213357365164630e-04;1.469540611470801e-03;-4.814517270478135e-04;3.331038428166976e-03;2.069388940975220e-04;1.307955069983192e-04;-1.910865843115629e-03;7.590899354318103e-05;1.487856731222529e-03;-5.196090175520475e-04;-5.083864486894614e-04;8.640481735688927e-04;6.553682696792753e-05;2.004949891128625e-03;-7.070535580066976e-05;1.487179974391522e-03;7.037892862301269e-04;-2.955907903232175e-03;-3.151915635789848e-04;1.898562355047888e-03;3.932322789808311e-04;-5.364022056079131e-04;-4.303286182669236e-04;-2.948348956216257e-04;2.162611887132950e-04;-5.157602995953438e-04;-1.970943581305358e-04;1.184008461267615e-03;2.510647906778064e-04;-6.563433900939074e-04;-3.880907053757304e-04;3.200573893811345e-04;6.204731400801927e-04;-4.657063898663037e-04;-4.394897788488938e-04;4.307996141379475e-04;-1.700519980099070e-04;-2.277312534678307e-04;4.123942758528648e-04;-1.054429813859862e-04
9.599999999999945e-03;1.180954433215767e-02;8.935186429870547e-03;4.058615530256722e-03;-4.076805532609426e-03;-1.572018396657308e-03;-1.369599002002553e-02;-1.008508988769433e-02;1.378286210461879e-03;-7.527765844313038e-03;9.874219323937651e-03;1.024964193109988e-02;1.506461891210634e-02;-5.147099242779917e-03;-9.475683771033546e-04;2.882789782118091e-03;-2.051173330213478e-02;-7.934941757938612e-03;-2.126494564770893e-02;3.170291275298052e-03;1.536868691136926e-02;-6.526661644325138e-03;4.720482918341508e-03;9.785072959531720e-03;-2.064482652234674e-02;7.666851947477791e-04;1.328744840482823e-02;1.657425304331357e-02;-5.750297203994661e-04;-2.480358687875556e-02;-1.007348232472256e-19;3.414112586817892e-03;2.750448321814354e-02;1.966536505812809e-03;3.657248649691787e-03;-2.585708839705806e-03;-4.731237397838720e-03;-5.933505577634901e-03;1.480445790126024e-03;-1.258066979374318e-03;2.095805760235798e-04;1.953526092556540e-03;-2.115651606444926e-03;5.582314285372295e-04;-3.524878449731155e-03;-1.886870042926276e-04;-3.376164684989936e-04;3.986116987549620e-03;-2.598806302391591e-04;-1.557869970604640e-03;-4.536542263240664e-04;-1.059777999732797e-03;-1.184280416464562e-03;-8.573991063390346e-04;-1.536410112828213e-03;5.237162835572256e-04;-1.252548021336859e-03;1.449085319053640e-03;2.372186052110837e-03;-1.667322263443078e-03;-1.524793567708121e-03;7.418726139994227e-04;6.621301775604438e-04;3.787592041820353e-04;1.552134442602305e-04;-3.275570724835377e-04;2.272145646612312e-04;-4.164325759738452e-04;-8.055626215124648e-04;3.401033508911459e-04;5.015591505331083e-04;2.328132543951903e-04;-3.797377856106772e-04;-4.052499739819158e-04;7.587869676145856e-04;2.807354266436621e-04;-8.328722128340870e-04;-1.275662317813753e-04;5.919767840150226e-04;1.360446234703679e-04;-3.383183184856235e-04
9.619999999999945e-03;1.660081251587743e-02;3.032242631793701e-03;8.355799179549020e-03;-8.374209516027541e-03;-1.596918725057272e-03;7.187618033607532e-04;2.084226678166471e-03;-5.664032551149765e-03;-1.526894582426867e-02;-1.670698471226002e-02;-1.802454943993900e-02;-1.805611743297135e-02;8.636152769232599e-03;1.932388907897597e-02;1.542858853967866e-02;2.012245860613546e-02;-5.273887328006818e-03;1.112601730997026e-02;-9.446905946579846e-03;-1.916256963125590e-02;2.402913165085445e-03;-2.669250140859958e-03;-1.750641754706872e-03;1.413383386612532e-02;1.735470479755128e-03;9.827937411902890e-03;4.737017993507727e-03;-3.596364701523175e-03;5.496311199458056e-03;7.749293636383604e-21;-8.476976334379346e-03;-1.609939238384670e-02;-8.979347850144063e-03;-1.359922519008946e-02;-3.022907851819351e-04;9.710287092159126e-03;1.194533670503757e-02;-1.797737844245645e-03;1.151756205582361e-03;3.021837585439088e-04;-2.599811448064938e-03;1.553916103333410e-03;-2.395699349759788e-04;1.352964171176348e-03;-6.669752029303272e-04;3.589023592968634e-04;-3.124665057913436e-03;2.301880033587339e-04;7.100473784622031e-04;1.179751616036439e-03;1.872711852904836e-03;6.948267663349627e-04;9.462189163421208e-04;1.471349803433555e-04;-8.627378723112068e-04;3.894508895610718e-04;-2.512297456829220e-03;-3.254733338779485e-04;2.610859258376501e-03;-3.461125488676608e-05;-1.455753640036186e-03;-2.209051136181979e-04;-8.573436397195407e-05;1.249058308619171e-04;3.364439734265381e-04;8.604055610741138e-05;7.565357781284653e-04;-6.955411879952755e-06;-8.555123199327059e-04;-7.135606194860904e-05;1.243050312070733e-04;1.959084192530986e-04;-4.239358922858610e-05;-4.966712517597334e-04;8.972910433534742e-05;5.978622907692084e-04;2.812890955419394e-04;-4.730561553941944e-04;-5.421251279721446e-04;4.856992426990009e-04
9.639999999999944e-03;-2.745025345140211e-02;-5.791109979034908e-03;-1.420275731091481e-02;1.596706107846280e-02;3.659517302688133e-03;1.138019393039093e-02;3.791858635865329e-03;1.303559100062258e-04;1.969393391806178e-02;5.563344244187100e-03;7.281109501710346e-03;6.792141534142951e-03;-5.513403015750372e-03;-1.868343984177527e-02;-1.544581457121372e-02;-5.507883226708594e-03;1.944345976566706e-02;5.278329719163056e-03;6.343126318721276e-03;7.324171903279729e-03;-1.329507416573221e-03;-6.298540329959292e-04;-3.242407814689358e-03;3.329365715710872e-03;3.022841126181812e-03;-2.252599888888120e-02;-2.351955916215556e-02;3.546895475515126e-03;1.741213593350440e-02;1.072946451213408e-19;4.441818834699329e-04;-2.888861516676046e-02;2.128134435158314e-03;1.319782159998861e-02;1.539373217532959e-03;-4.081246100263227e-03;-5.932183868018160e-03;-2.286165040104478e-04;-1.567474983894705e-03;-2.708917883588966e-04;2.234145008629908e-03;-3.319001359606604e-04;-1.662173549167706e-04;1.635619488495103e-03;1.663837108129696e-03;-1.894544744044731e-04;1.225174885701345e-04;-3.652406824619833e-05;5.320077137052868e-04;-9.256938410196727e-04;-1.284932543692338e-03;3.788366263449985e-04;-3.408069085590245e-04;1.280829833424440e-03;7.329277429002916e-04;4.412520535964094e-04;1.878278688851004e-03;-1.796035677174490e-03;-1.754548851095665e-03;1.690838707552011e-03;1.086369630668678e-03;-4.832092823758533e-04;-2.168805153469726e-04;-3.863211035192925e-04;-1.340366849599496e-04;-1.573264517366721e-04;-6.452201049538366e-04;7.534404747561398e-04;9.384177117788570e-04;-4.059308748070220e-04;-4.732179171515762e-04;6.303476426569884e-05;4.264065116122720e-04;-9.552617321236033e-05;-3.670987208271927e-04;1.132156148121670e-04;-2.470807824250455e-04;-7.788326630950654e-06;6.013706777621064e-04;-3.228541782745782e-04
9.659999999999943e-03;1.187121173957614e-02;-4.889552629456877e-03;1.166587279373094e-02;-1.449916691985432e-02;8.362508873581587e-04;-1.256304358899120e-02;-3.777645231242128e-03;1.104360912120968e-02;-7.761454942182179e-03;1.320514115007838e-02;8.483682933649123e-03;7.632568929236355e-03;-1.713686648859467e-03;1.960788890548355e-03;3.834416629171488e-04;-9.951869985405119e-03;-1.899694834338443e-02;-1.182105328998765e-02;3.682218592948005e-03;1.104520000010652e-02;4.406279480729569e-03;1.429850750044036e-03;3.535198588273031e-03;-1.705256264658591e-02;-1.127037813017139e-02;1.442228100788314e-02;2.465946144837651e-02;1.775012022221364e-04;-2.423383808314687e-02;5.460247302587765e-20;-2.997227500418563e-03;-6.259352746088217e-03;-3.443716728603353e-03;-6.931066977573449e-03;3.233264332014183e-03;-4.791883812567578e-03;-5.164057548232062e-03;9.316788983846687e-05;1.244732656474223e-03;-2.556622530582330e-04;-1.408582945895396e-03;-4.147100628205989e-04;3.583170457129352e-04;-3.147676686073130e-03;-1.730433101466677e-03;-4.411843352326686e-05;2.530989059603572e-03;-1.418739602522848e-04;-1.377879248694352e-03;-1.974404607514154e-04;-1.849151916232429e-04;-1.292064781426128e-03;-3.986419351305383e-04;-1.855578836908226e-03;-1.163399195919572e-04;-7.279241959276879e-04;-2.686585320950380e-04;2.644455377560914e-03;-2.165145670282255e-04;-2.273511691041368e-03;1.554302057519905e-04;8.940801210553792e-04;2.646134163745819e-04;4.705289692123027e-04;-2.066389852553187e-04;-1.672923579414676e-05;2.556218217648161e-04;-1.018921994531312e-03;-5.293961708529427e-04;6.912513394026971e-04;5.918817815133838e-04;-2.228710002837656e-04;-5.435458636117432e-04;5.467033008218403e-04;3.493896415523578e-04;-7.333089672895816e-04;1.415530289812335e-04;4.242469347840784e-04;-3.952935034637779e-04;8.205208641988262e-05
9.679999999999942e-03;1.288352229252880e-02;1.605087824404713e-02;-5.672177252365098e-03;5.023845532726324e-03;-9.608902285920960e-03;3.820423195080875e-03;2.411793625373204e-03;-1.463076416806250e-02;-4.085755970008808e-03;-2.126909476659066e-02;-1.243757616023144e-02;-1.343703907987126e-02;6.796109215816318e-03;1.432628791095896e-02;1.355517571727093e-02;1.455274541954340e-02;6.580142428556411e-04;4.536859960060266e-03;-1.078219046389495e-02;-2.049580355356589e-02;-6.123730725363409e-03;1.547801511484117e-03;-2.321950551915038e-03;1.457876580426448e-02;1.188373504081870e-02;5.888968293922901e-03;-6.962900097339259e-03;-3.368773109977671e-03;9.644540858872954e-03;-4.376280863460753e-20;1.221940955010018e-03;1.715845244180213e-02;-1.619966273448097e-03;-1.289301615762593e-03;-2.012649299648835e-03;8.232332295511955e-03;1.042503733240733e-02;-4.082632306819915e-04;3.652969003652892e-04;9.918695848780817e-06;2.665965099563152e-04;6.666991007955975e-05;-2.398952647182489e-04;2.100187943351870e-03;3.576483283727547e-04;2.318031630792538e-04;-2.979698896727466e-03;1.735134857091671e-04;1.326749851872523e-03;1.376714804114356e-03;1.471316815755085e-03;1.356642976318996e-03;7.268060698227318e-04;1.227802320993969e-03;-7.005349325853314e-04;4.631517686071070e-04;-1.227798412742028e-03;-1.778610568994189e-03;2.024681570653116e-03;1.302907832149915e-03;-1.469465402703826e-03;-6.168315135149131e-04;-8.275928910763923e-06;-3.165372396571620e-04;4.909893244697856e-04;2.022462268155224e-04;1.639741592073907e-04;7.029461060904124e-04;-2.171532421987632e-04;-6.462184966855668e-04;-3.419948537228691e-04;2.497075095903059e-04;3.591212886174314e-04;-5.684947362969330e-04;-6.827043394674623e-05;7.912984088437154e-04;-5.936341341237600e-05;-4.497136068296317e-04;7.478904157207097e-05;6.384737901674716e-05
